id,username,ip,country,isp,asn,risk_score,classification,threat_summary,recommendations,abuse_score,vt_detections,date,source
89,koyyada_rohith,182.151.45.136,China,CHINANET SiChuan Telecom Internet Data Center,AS38283,13,Safe,"The investigated IP address (182.151.45.136) is classified as SAFE with an aggregate risk score of 13/100. Reputation profiling indicates this IP belongs to a reputable infrastructure provider, 'CHINANET SiChuan Telecom Internet Data Center' (AS38283) located in China. Neither AbuseIPDB (19 reports) nor VirusTotal security engines (12/91 detections) indicate any active compromise or threat vectors. Communication with this IP is considered low risk.",Allow Communication; Standard Monitoring; No Policy Changes,17,12,2026-06-09T22:25:20.182696,manual
90,koyyada_rohith,182.151.45.136,China,CHINANET SiChuan Telecom Internet Data Center,AS38283,13,Safe,"The investigated IP address (182.151.45.136) is classified as SAFE with an aggregate risk score of 13/100. Reputation profiling indicates this IP belongs to a reputable infrastructure provider, 'CHINANET SiChuan Telecom Internet Data Center' (AS38283) located in China. Neither AbuseIPDB (19 reports) nor VirusTotal security engines (12/91 detections) indicate any active compromise or threat vectors. Communication with this IP is considered low risk.",Allow Communication; Standard Monitoring; No Policy Changes,17,12,2026-06-09T22:25:20.730681,manual
91,koyyada_rohith,182.151.45.136,China,CHINANET SiChuan Telecom Internet Data Center,AS38283,13,Safe,"The investigated IP address (182.151.45.136) is classified as SAFE with an aggregate risk score of 13/100. Reputation profiling indicates this IP belongs to a reputable infrastructure provider, 'CHINANET SiChuan Telecom Internet Data Center' (AS38283) located in China. Neither AbuseIPDB (19 reports) nor VirusTotal security engines (12/91 detections) indicate any active compromise or threat vectors. Communication with this IP is considered low risk.",Allow Communication; Standard Monitoring; No Policy Changes,17,12,2026-06-09T22:25:36.078083,manual
92,koyyada_rohith,182.151.45.136,China,CHINANET SiChuan Telecom Internet Data Center,AS38283,13,Safe,"The investigated IP address (182.151.45.136) is classified as SAFE with an aggregate risk score of 13/100. Reputation profiling indicates this IP belongs to a reputable infrastructure provider, 'CHINANET SiChuan Telecom Internet Data Center' (AS38283) located in China. Neither AbuseIPDB (19 reports) nor VirusTotal security engines (12/91 detections) indicate any active compromise or threat vectors. Communication with this IP is considered low risk.",Allow Communication; Standard Monitoring; No Policy Changes,17,12,2026-06-09T22:25:41.883468,manual
93,koyyada_rohith,216.180.246.2,France,Google LLC,AS396982,10,Safe,"The investigated IP address (216.180.246.2) is classified as SAFE with an aggregate risk score of 10/100. Reputation profiling indicates this IP belongs to a reputable infrastructure provider, 'Google LLC' (AS396982) located in France. Neither AbuseIPDB (257 reports) nor VirusTotal security engines (4/91 detections) indicate any active compromise or threat vectors. Communication with this IP is considered low risk.",Allow Communication; Standard Monitoring; No Policy Changes,0,4,2026-06-09T22:50:38.850637,manual
94,koyyada_rohith,216.180.246.2,France,Google LLC,AS396982,10,Safe,"The investigated IP address (216.180.246.2) is classified as SAFE with an aggregate risk score of 10/100. Reputation profiling indicates this IP belongs to a reputable infrastructure provider, 'Google LLC' (AS396982) located in France. Neither AbuseIPDB (257 reports) nor VirusTotal security engines (4/91 detections) indicate any active compromise or threat vectors. Communication with this IP is considered low risk.",Allow Communication; Standard Monitoring; No Policy Changes,0,4,2026-06-09T22:50:40.840465,manual
95,koyyada_rohith,216.180.246.2,France,Google LLC,AS396982,10,Safe,"The investigated IP address (216.180.246.2) is classified as SAFE with an aggregate risk score of 10/100. Reputation profiling indicates this IP belongs to a reputable infrastructure provider, 'Google LLC' (AS396982) located in France. Neither AbuseIPDB (257 reports) nor VirusTotal security engines (4/91 detections) indicate any active compromise or threat vectors. Communication with this IP is considered low risk.",Allow Communication; Standard Monitoring; No Policy Changes,0,4,2026-06-09T22:50:41.923756,manual
96,koyyada_rohith,216.180.246.2,France,Google LLC,AS396982,10,Safe,"The investigated IP address (216.180.246.2) is classified as SAFE with an aggregate risk score of 10/100. Reputation profiling indicates this IP belongs to a reputable infrastructure provider, 'Google LLC' (AS396982) located in France. Neither AbuseIPDB (257 reports) nor VirusTotal security engines (4/91 detections) indicate any active compromise or threat vectors. Communication with this IP is considered low risk.",Allow Communication; Standard Monitoring; No Policy Changes,0,4,2026-06-09T22:50:46.741366,manual
97,koyyada_rohith,216.180.246.2,France,Google LLC,AS396982,10,Safe,"The investigated IP address (216.180.246.2) is classified as SAFE with an aggregate risk score of 10/100. Reputation profiling indicates this IP belongs to a reputable infrastructure provider, 'Google LLC' (AS396982) located in France. Neither AbuseIPDB (257 reports) nor VirusTotal security engines (4/91 detections) indicate any active compromise or threat vectors. Communication with this IP is considered low risk.",Allow Communication; Standard Monitoring; No Policy Changes,0,4,2026-06-09T22:50:48.154295,manual
98,koyyada_rohith,216.180.246.2,France,Google LLC,AS396982,10,Safe,"The investigated IP address (216.180.246.2) is classified as SAFE with an aggregate risk score of 10/100. Reputation profiling indicates this IP belongs to a reputable infrastructure provider, 'Google LLC' (AS396982) located in France. Neither AbuseIPDB (257 reports) nor VirusTotal security engines (4/91 detections) indicate any active compromise or threat vectors. Communication with this IP is considered low risk.",Allow Communication; Standard Monitoring; No Policy Changes,0,4,2026-06-09T22:50:57.096610,manual
99,koyyada_rohith,216.180.246.2,France,Google LLC,AS396982,10,Safe,"The investigated IP address (216.180.246.2) is classified as SAFE with an aggregate risk score of 10/100. Reputation profiling indicates this IP belongs to a reputable infrastructure provider, 'Google LLC' (AS396982) located in France. Neither AbuseIPDB (257 reports) nor VirusTotal security engines (4/91 detections) indicate any active compromise or threat vectors. Communication with this IP is considered low risk.",Allow Communication; Standard Monitoring; No Policy Changes,0,4,2026-06-09T22:51:29.505356,manual
100,koyyada_rohith,216.180.246.2,France,Google LLC,AS396982,10,Safe,"The investigated IP address (216.180.246.2) is classified as SAFE with an aggregate risk score of 10/100. Reputation profiling indicates this IP belongs to a reputable infrastructure provider, 'Google LLC' (AS396982) located in France. Neither AbuseIPDB (257 reports) nor VirusTotal security engines (4/91 detections) indicate any active compromise or threat vectors. Communication with this IP is considered low risk.",Allow Communication; Standard Monitoring; No Policy Changes,0,4,2026-06-09T22:51:30.535166,manual
